family,family_ko,template_en,occurrences,card_count,pools,example_card_ids
scaling,가변/스케일링,Deals {n} additional damage for ALL your cards that have a {n} Stars cost.,1,1,regent:1,CRESCENT_SPEAR
scaling,가변/스케일링,Deals {n} additional damage for ALL your other Osty Attacks.,1,1,necrobinder:1,SQUEEZE
scaling,가변/스케일링,Deals {n} additional damage for each Soul in your Exhaust Pile.,1,1,necrobinder:1,SOUL_STORM
scaling,가변/스케일링,Deals {n} additional damage for each Vulnerable on the enemy.,1,1,ironclad:1,BULLY
scaling,가변/스케일링,Deals {n} additional damage for each card discarded this turn.,1,1,silent:1,MEMENTO_MORI
scaling,가변/스케일링,Deals {n} additional damage for each card drawn during your turn.,1,1,necrobinder:1,DEATH_MARCH
scaling,가변/스케일링,Deals {n} additional damage for each card drawn this combat.,1,1,silent:1,MURDER
scaling,가변/스케일링,Deals {n} additional damage for each card in your Exhaust Pile.,1,1,ironclad:1,ASHEN_STRIKE
scaling,가변/스케일링,Deals {n} additional damage for each card you created this combat.,1,1,regent:1,SUPERMASSIVE
scaling,가변/스케일링,Deals {n} additional damage for each time another player has attacked the enemy this turn.,1,1,colorless:1,GANG_UP
scaling,가변/스케일링,Deals {n} additional damage for each unique debuff on the enemy.,1,1,colorless:1,REND
scaling,가변/스케일링,Deals {n} less damage for each other card in your Hand.,1,1,silent:1,PRECISE_CUT
scaling,가변/스케일링,"Discard your Hand, then draw that many cards.",1,1,silent:1,CALCULATED_GAMBLE
scaling,가변/스케일링,Double X if it's {n} or more.,1,1,regent:1,HEAVENLY_DRILL
scaling,가변/스케일링,Double the damage ALL Hang cards deal to this enemy.,1,1,necrobinder:1,HANG
scaling,가변/스케일링,Double the enemy's Vulnerable.,1,1,ironclad:1,MOLTEN_FIST
scaling,가변/스케일링,Double your Block gain this turn.,1,1,silent:1,SHADOWMELD
scaling,가변/스케일링,Double your Block.,1,1,event:1,ENTRENCH
scaling,가변/스케일링,Double your Energy.,1,1,defect:1,DOUBLE_ENERGY
scaling,가변/스케일링,Draw {n} card for each unique Orb you have.,1,1,defect:1,COMPILE_DRIVER
scaling,가변/스케일링,Enemy loses X Strength.,1,1,silent:1,MALAISE
scaling,가변/스케일링,"Every {n} times you apply Poison, deal {n} damage to ALL enemies.",1,1,silent:1,OUTBREAK
scaling,가변/스케일링,Evoke your rightmost Orb X times.,1,1,defect:1,MULTI_CAST
scaling,가변/스케일링,Forge X.,1,1,regent:1,BEAT_INTO_SHAPE
scaling,가변/스케일링,Gain Block equal to Poison on ALL enemies.,1,1,silent:1,MIRAGE
scaling,가변/스케일링,Gain Block equal to damage dealt.,1,1,colorless:1,FISTICUFFS
scaling,가변/스케일링,Gain Block equal to the Block on another player.,1,1,colorless:1,MIMIC
scaling,가변/스케일링,Gain Block equal to the number of cards in your Discard Pile.,1,1,event:1,STACK
scaling,가변/스케일링,Gain {n} Block for each card Exhausted.,1,1,ironclad:1,SECOND_WIND
scaling,가변/스케일링,Gain {n} Energy for each Attack in your Hand.,1,1,ironclad:1,EXPECT_A_FIGHT
scaling,가변/스케일링,Gain {n} Focus this turn for each unique Orb you have.,1,1,defect:1,SYNCHRONIZE
scaling,가변/스케일링,Gain {n} Strength for each Vulnerable on the enemy.,1,1,ironclad:1,DOMINATE
scaling,가변/스케일링,Give another player Block equal to your Block.,1,1,ironclad:1,DEMONIC_SHIELD
scaling,가변/스케일링,Hits an additional time for each other time he has attacked this turn.,1,1,necrobinder:1,RATTLE
scaling,가변/스케일링,Hits an additional time for each time you lost HP this combat.,1,1,ironclad:1,TEAR_ASUNDER
scaling,가변/스케일링,"If Osty is alive, he dies and you gain Block equal to double his Max HP.",1,1,necrobinder:1,SACRIFICE
scaling,가변/스케일링,"Next turn, Attacks deal double damage.",1,1,silent:1,SHADOW_STEP
scaling,가변/스케일링,"Next turn, gain Block equal to your current Block.",1,1,colorless:1,PROLONG
scaling,가변/스케일링,Osty's attacks deal {n} additional damage.,1,1,necrobinder:1,CALCIFY
scaling,가변/스케일링,Play the top X cards of your Draw Pile.,1,1,ironclad:1,CASCADE
scaling,가변/스케일링,Repeat this effect for each enemy killed.,1,1,silent:1,ECHOING_SLASH
scaling,가변/스케일링,Shivs deal {n} additional damage.,1,1,silent:1,ACCURACY
scaling,가변/스케일링,Sovereign Blade deals double damage to the enemy this turn.,1,1,regent:1,CONQUEROR
scaling,가변/스케일링,Summon {n} X times.,1,1,necrobinder:1,DIRGE
scaling,가변/스케일링,Take double damage from enemies.,1,1,ironclad:1,TANK
scaling,가변/스케일링,The enemy takes double attack damage from other players this turn.,1,1,silent:1,FLANKING
scaling,가변/스케일링,The enemy takes double damage from other players this turn.,1,1,colorless:1,KNOCKDOWN
scaling,가변/스케일링,The first Attack each turn deals {n}% additional damage.,1,1,necrobinder:1,LETHALITY
scaling,가변/스케일링,The first Shiv you play each turn deals {n} additional damage.,1,1,silent:1,PHANTOM_BLADES
scaling,가변/스케일링,"The first time you gain Block from a card each turn, double the amount gained.",1,1,ironclad:1,UNMOVABLE
scaling,가변/스케일링,Transform any number of cards in your Hand into Minion Sacrifice.,1,1,regent:1,GUARDS
scaling,가변/스케일링,Weak enemies take double damage from Attacks.,1,1,silent:1,TRACKING
scaling,가변/스케일링,"Whenever Attacks deal damage, apply that much Doom.",1,1,necrobinder:1,REAPER_FORM
scaling,가변/스케일링,"Whenever Osty loses HP, ALL enemies lose that much HP as well.",1,1,necrobinder:1,NECRO_MASTERY
scaling,가변/스케일링,"Whenever you gain Block on your turn, other players gain half that much Block.",1,1,colorless:1,BEACON_OF_HOPE
scaling,가변/스케일링,"Whenever you spend {n} Stars, gain {n} Block for each {n} Stars spent.",1,1,regent:1,CHILD_OF_THE_STARS
stars,별,"At the start of your turn, gain {n} Stars.",1,1,regent:1,GENESIS
stars,별,Deal {n} damage to ALL enemies for each {n} Stars gained this turn.,1,1,regent:1,RADIATE
stars,별,Deals {n} additional damage for ALL your cards that have a {n} Stars cost.,1,1,regent:1,CRESCENT_SPEAR
stars,별,Gain {n} Stars.,8,8,regent:8,BIG_BANG|GATHER_LIGHT|GLOW|HIDDEN_CACHE|ROYAL_GAMBLE|SHINING_STRIKE|SOLAR_STRIKE|VENERATE
stars,별,"If this kills an enemy, gain {n} Stars.",1,1,regent:1,KNOCKOUT_BLOW
stars,별,"Next turn, gain {n} Energy and {n} Stars.",1,1,regent:1,CONVERGENCE
stars,별,"Next turn, gain {n} Stars.",1,1,regent:1,HIDDEN_CACHE
stars,별,"Whenever you play a card, gain {n} Stars.",1,1,regent:1,THE_SEALED_THRONE
stars,별,"Whenever you spend or gain {n} Stars, deal {n} damage to ALL enemies.",1,1,regent:1,BLACK_HOLE
stars,별,"Whenever you spend {n} Stars, gain {n} Block for each {n} Stars spent.",1,1,regent:1,CHILD_OF_THE_STARS
status_penalty,상태/저주 페널티,Add a Burn into your Discard Pile.,1,1,defect:1,OVERCLOCK
status_penalty,상태/저주 페널티,Add a Dazed into your Discard Pile.,1,1,defect:1,BOOST_AWAY
status_penalty,상태/저주 페널티,Add a Slimed into your Discard Pile.,1,1,defect:1,GUNK_UP
status_penalty,상태/저주 페널티,Add a Void into your Discard Pile.,1,1,defect:1,TURBO
status_penalty,상태/저주 페널티,Exhaust ALL your Status cards.,1,1,defect:1,FLAK_CANNON
status_penalty,상태/저주 페널티,"The first time you draw a Status each turn, draw {n} cards.",1,1,defect:1,ITERATION
status_penalty,상태/저주 페널티,Transform all Status cards in your Hand into Fuel.,1,1,defect:1,COMPACT
status_penalty,상태/저주 페널티,"Whenever you create a Status, Channel {n} random Orb.",1,1,defect:1,TRASH_TO_TREASURE
status_penalty,상태/저주 페널티,"Whenever you create a Status, deal {n} damage to ALL enemies.",1,1,defect:1,SMOKESTACK
status_penalty,상태/저주 페널티,"Whenever you create a Status, reduce this card's cost to {n} Energy until played.",1,1,defect:1,ROCKET_PUNCH
trigger,지속/발동기,"At the end of combat, gain {n} Gold.",1,1,regent:1,ROYALTIES
trigger,지속/발동기,"At the end of combat, you may remove a card from your Deck.",1,1,necrobinder:1,FORBIDDEN_GRIMOIRE
trigger,지속/발동기,"At the end of your turn, Evoke your leftmost Orb.",1,1,defect:1,CONSUMING_SHADOW
trigger,지속/발동기,"At the end of your turn, Retain up to {n} card.",1,1,silent:1,WELL_LAID_PLANS
trigger,지속/발동기,"At the end of your turn, if this is in your Exhaust Pile, play it.",1,1,ironclad:1,HOWL_FROM_BEYOND
trigger,지속/발동기,"At the end of your turn, if this is in your Hand, gain {n} Frail.",1,1,curse:1,SHAME
trigger,지속/발동기,"At the end of your turn, if this is in your Hand, gain {n} Weak.",1,1,curse:1,DOUBT
trigger,지속/발동기,"At the end of your turn, if this is in your Hand, lose {n} Gold.",1,1,curse:1,DEBT
trigger,지속/발동기,"At the end of your turn, if this is in your Hand, lose {n} HP for each card in your Hand.",1,1,curse:1,REGRET
trigger,지속/발동기,"At the end of your turn, if this is in your Hand, lose {n} HP.",2,2,curse:1|status:1,BAD_LUCK|BECKON
trigger,지속/발동기,"At the end of your turn, if this is in your Hand, take {n} damage.",5,5,curse:1|status:4,BURN|DECAY|INFECTION|TOXIC|WITHER
trigger,지속/발동기,"At the end of your turn, if this is on top of your Draw Pile, play it.",1,1,regent:1,I_AM_INVINCIBLE
trigger,지속/발동기,"At the end of your turn, if you have Frost, deal {n} damage to ALL enemies.",1,1,defect:1,HAILSTORM
trigger,지속/발동기,"At the end of your turn, take {n} damage.",1,1,token:1,DISINTEGRATION
trigger,지속/발동기,"At the end of your turn, {n} random Attack in your Hand is played against a random enemy.",1,1,ironclad:1,STAMPEDE
trigger,지속/발동기,"At the end of {n} turns, deal {n} damage to ALL enemies.",1,1,colorless:1,THE_BOMB
trigger,지속/발동기,"At the start of the next {n} turns, Channel {n} Lightning.",1,1,defect:1,LIGHTNING_ROD
trigger,지속/발동기,"At the start of your next turn, return this to your Hand.",2,2,colorless:2,BOLAS|THRUMMING_HATCHET
trigger,지속/발동기,"At the start of your turn, Channel {n} Glass.",1,1,defect:1,SPINNER
trigger,지속/발동기,"At the start of your turn, Forge {n}.",1,1,regent:1,FURNACE
trigger,지속/발동기,"At the start of your turn, Transform {n} card in your Hand.",1,1,colorless:1,ENTROPY
trigger,지속/발동기,"At the start of your turn, add a random Common card into your Hand.",1,1,event:1,HELLO_WORLD
trigger,지속/발동기,"At the start of your turn, add a random Power into your Hand.",1,1,defect:1,CREATIVE_AI
trigger,지속/발동기,"At the start of your turn, add {n} Shiv into your Hand.",1,1,silent:1,INFINITE_BLADES
trigger,지속/발동기,"At the start of your turn, add {n} Sweeping Gaze into your Hand.",1,1,necrobinder:1,SENTRY_MODE
trigger,지속/발동기,"At the start of your turn, add {n} random Colorless card into your Hand.",1,1,regent:1,SPECTRUM_SHIFT
trigger,지속/발동기,"At the start of your turn, add {n} random card into your Hand.",1,1,necrobinder:1,CALL_OF_THE_VOID
trigger,지속/발동기,"At the start of your turn, apply {n} Doom to a random enemy.",1,1,necrobinder:1,COUNTDOWN
trigger,지속/발동기,"At the start of your turn, apply {n} Doom to yourself.",1,1,necrobinder:1,NEUROSURGE
trigger,지속/발동기,"At the start of your turn, apply {n} Poison to ALL enemies.",1,1,silent:1,NOXIOUS_FUMES
trigger,지속/발동기,"At the start of your turn, deal {n} damage to ALL enemies and increase this damage by {n}.",1,1,colorless:1,ROLLING_BOULDER
trigger,지속/발동기,"At the start of your turn, draw {n} additional card.",1,1,defect:1,MACHINE_LEARNING
trigger,지속/발동기,"At the start of your turn, draw {n} card and Exhaust {n} card from your Hand.",1,1,regent:1,TYRANNY
trigger,지속/발동기,"At the start of your turn, draw {n} card and discard {n} card.",1,1,silent:1,TOOLS_OF_THE_TRADE
trigger,지속/발동기,"At the start of your turn, gain {n} Block for each unique Orb you have.",1,1,defect:1,COOLANT
trigger,지속/발동기,"At the start of your turn, gain {n} Energy and draw {n} additional card.",1,1,necrobinder:1,DEMESNE
trigger,지속/발동기,"At the start of your turn, gain {n} Stars.",1,1,regent:1,GENESIS
trigger,지속/발동기,"At the start of your turn, gain {n} Strength.",1,1,ironclad:1,DEMON_FORM
trigger,지속/발동기,"At the start of your turn, gain {n} Vigor.",1,1,colorless:1,PREP_TIME
trigger,지속/발동기,"At the start of your turn, if this is in your Exhaust Pile, play it.",1,1,regent:1,BOMBARDMENT
trigger,지속/발동기,"At the start of your turn, lose {n} Dexterity.",1,1,silent:1,WRAITH_FORM
trigger,지속/발동기,"At the start of your turn, lose {n} Focus.",1,1,defect:1,BIASED_COGNITION
trigger,지속/발동기,"At the start of your turn, lose {n} HP and gain {n} Block.",1,1,ironclad:1,CRIMSON_MANTLE
trigger,지속/발동기,"At the start of your turn, lose {n} HP.",1,1,ironclad:1,INFERNO
trigger,지속/발동기,"At the start of your turn, play the top card of your Draw Pile.",1,1,colorless:1,MAYHEM
trigger,지속/발동기,"At the start of your turn, put a random Attack from your Discard Pile into your Hand and Upgrade it.",1,1,ironclad:1,AGGRESSION
trigger,지속/발동기,"At the start of your turn, trigger the passive ability of your rightmost Orb.",1,1,defect:1,LOOP
trigger,지속/발동기,"Every time you play {n} cards in a single turn, deal {n} damage to ALL enemies.",1,1,colorless:1,PANACHE
trigger,지속/발동기,"Every {n} Energy you spend, gain {n} Energy.",1,1,regent:1,ORBIT
trigger,지속/발동기,"Every {n} Skills you play in a turn, put this into your Hand.",1,1,regent:1,MAKE_IT_SO
trigger,지속/발동기,"Every {n} cards you draw, gain {n} Energy.",1,1,colorless:1,AUTOMATION
trigger,지속/발동기,"Every {n} times you apply Poison, deal {n} damage to ALL enemies.",1,1,silent:1,OUTBREAK
trigger,지속/발동기,"If Fatal, gain an additional card reward.",1,1,silent:1,THE_HUNT
trigger,지속/발동기,"If Fatal, gain {n} Gold.",1,1,colorless:1,HAND_OF_GREED
trigger,지속/발동기,"If Fatal, raise your Max HP by {n}.",1,1,ironclad:1,FEED
trigger,지속/발동기,"If Osty is alive, he deals {n} damage to ALL enemies and you gain {n} Block.",1,1,necrobinder:1,BONE_SHARDS
trigger,지속/발동기,"If Osty is alive, he dies and you gain Block equal to double his Max HP.",1,1,necrobinder:1,SACRIFICE
trigger,지속/발동기,"If the enemy has Poison, apply {n} Poison.",1,1,silent:1,BUBBLE_BUBBLE
trigger,지속/발동기,"If the enemy intends to attack, apply {n} Weak.",1,1,defect:1,GO_FOR_THE_EYES
trigger,지속/발동기,"If the enemy is Vulnerable, hits twice.",1,1,ironclad:1,DISMANTLE
trigger,지속/발동기,"If this is in your Hand, it must be played before other cards.",1,1,curse:1,ENTHRALLED
trigger,지속/발동기,"If this is the first time this card has been played this turn, draw {n} card.",1,1,necrobinder:1,FETCH
trigger,지속/발동기,"If this kills an enemy, gain {n} Energy.",1,1,defect:1,SUNDER
trigger,지속/발동기,"If this kills an enemy, gain {n} Stars.",1,1,regent:1,KNOCKOUT_BLOW
trigger,지속/발동기,"If you Exhausted a card this turn, gain {n} Energy.",1,1,ironclad:1,FORGOTTEN_RITUAL
trigger,지속/발동기,"If you applied Doom this turn, gain Block {n} additional times.",1,1,necrobinder:1,DEATHS_DOOR
trigger,지속/발동기,"If you draw a Skill, gain {n} Block.",1,1,silent:1,ESCAPE_PLAN
trigger,지속/발동기,"If you have no Attacks in your Hand, draw {n} cards.",1,1,colorless:1,IMPATIENCE
trigger,지속/발동기,"If you have played fewer than {n} cards this turn, draw {n} card.",1,1,defect:1,FTL
trigger,지속/발동기,"If you have {n} or more cards in your Exhaust Pile, deal {n} damage to ALL enemies.",1,1,ironclad:1,PACTS_END
trigger,지속/발동기,"If you lost HP this turn, hits {n} times.",1,1,ironclad:1,SPITE
trigger,지속/발동기,"If you play {n} or more cards in a turn, draw {n} card at the start of your next turn.",1,1,regent:1,PALE_BLUE_DOT
trigger,지속/발동기,"If you take unblocked attack damage this combat, die.",1,1,colorless:1,THE_GAMBIT
trigger,지속/발동기,"If your Hand is empty, draw {n} cards and gain {n} Energy.",1,1,colorless:1,RESTLESSNESS
trigger,지속/발동기,"If {n} cards were Exhausted this way, gain {n} Intangible.",1,1,necrobinder:1,EIDOLON
trigger,지속/발동기,"Next turn, Attacks deal double damage.",1,1,silent:1,SHADOW_STEP
trigger,지속/발동기,"Next turn, Summon {n} and gain {n} Energy.",1,1,necrobinder:1,INVOKE
trigger,지속/발동기,"Next turn, add {n} copies of that card into your Hand.",1,1,silent:1,NIGHTMARE
trigger,지속/발동기,"Next turn, draw {n} card.",1,1,regent:1,GLOW
trigger,지속/발동기,"Next turn, draw {n} cards and gain {n} Energy.",1,1,event:1,RELAX
trigger,지속/발동기,"Next turn, draw {n} cards.",1,1,silent:1,PREDATOR
trigger,지속/발동기,"Next turn, gain Block equal to your current Block.",1,1,colorless:1,PROLONG
trigger,지속/발동기,"Next turn, gain {n} Block.",2,2,regent:1|silent:1,DODGE_AND_ROLL|GLITTERSTREAM
trigger,지속/발동기,"Next turn, gain {n} Energy and {n} Stars.",1,1,regent:1,CONVERGENCE
trigger,지속/발동기,"Next turn, gain {n} Energy.",6,6,defect:2|event:1|necrobinder:1|regent:2,CHARGE_BATTERY|DELAY|HEGEMONY|OUTMANEUVER|REFINE_BLADE|SCAVENGE
trigger,지속/발동기,"Next turn, gain {n} Stars.",1,1,regent:1,HIDDEN_CACHE
trigger,지속/발동기,"Next turn, put {n} cards from your Draw Pile into your Hand.",1,1,regent:1,FOREGONE_CONCLUSION
trigger,지속/발동기,The first Attack each turn deals {n}% additional damage.,1,1,necrobinder:1,LETHALITY
trigger,지속/발동기,The first Attack or Skill you play each turn is placed on top of your Draw Pile.,1,1,colorless:1,NOSTALGIA
trigger,지속/발동기,The first Shiv you play each turn deals {n} additional damage.,1,1,silent:1,PHANTOM_BLADES
trigger,지속/발동기,The first card you play each turn is played an extra time.,1,1,defect:1,ECHO_FORM
trigger,지속/발동기,"The first time you draw a Status each turn, draw {n} cards.",1,1,defect:1,ITERATION
trigger,지속/발동기,"The first time you gain Block from a card each turn, double the amount gained.",1,1,ironclad:1,UNMOVABLE
trigger,지속/발동기,"The first time you play a {n} Energy Attack each turn, return it to your Hand.",1,1,defect:1,FERAL
trigger,지속/발동기,The first {n} cards you play each turn are free to play.,1,1,regent:1,VOID_FORM
trigger,지속/발동기,"When this card is Exhausted, gain {n} Energy.",1,1,ironclad:1,DRUM_OF_BATTLE
trigger,지속/발동기,"When you play a Skill, it gains Sly.",1,1,silent:1,MASTER_PLANNER
trigger,지속/발동기,"Whenever Attacks deal damage, apply that much Doom.",1,1,necrobinder:1,REAPER_FORM
trigger,지속/발동기,"Whenever Osty hits this enemy this turn, Summon {n}.",1,1,necrobinder:1,SIC_EM
trigger,지속/발동기,"Whenever Osty loses HP, ALL enemies lose that much HP as well.",1,1,necrobinder:1,NECRO_MASTERY
trigger,지속/발동기,"Whenever a card is Exhausted, draw {n} card.",1,1,ironclad:1,DARK_EMBRACE
trigger,지속/발동기,"Whenever a card is Exhausted, gain {n} Block.",1,1,ironclad:1,FEEL_NO_PAIN
trigger,지속/발동기,"Whenever an Attack deals unblocked damage, apply {n} Poison.",1,1,silent:1,ENVENOM
trigger,지속/발동기,"Whenever another player attacks an enemy, gain {n} Block.",1,1,silent:1,SNEAKY
trigger,지속/발동기,"Whenever you Evoke Lightning, deal {n} damage to each enemy hit.",1,1,defect:1,THUNDER
trigger,지속/발동기,"Whenever you Forge, all allies Forge as well.",1,1,regent:1,HAMMER_TIME
trigger,지속/발동기,"Whenever you apply Doom, gain {n} Block.",1,1,necrobinder:1,SHROUD
trigger,지속/발동기,"Whenever you apply Vulnerable, draw {n} card.",1,1,ironclad:1,VICIOUS
trigger,지속/발동기,"Whenever you apply a debuff to an enemy, they take {n} damage.",1,1,necrobinder:1,SLEIGHT_OF_FLESH
trigger,지속/발동기,"Whenever you are attacked this turn, deal {n} damage back.",1,1,ironclad:1,FLAME_BARRIER
trigger,지속/발동기,"Whenever you are attacked, deal {n} damage back.",1,1,event:1,CALTROPS
trigger,지속/발동기,"Whenever you attack an enemy, it loses {n} Strength this turn.",1,1,regent:1,MONARCHS_GAZE
trigger,지속/발동기,"Whenever you create a Status, Channel {n} random Orb.",1,1,defect:1,TRASH_TO_TREASURE
trigger,지속/발동기,"Whenever you create a Status, deal {n} damage to ALL enemies.",1,1,defect:1,SMOKESTACK
trigger,지속/발동기,"Whenever you create a Status, reduce this card's cost to {n} Energy until played.",1,1,defect:1,ROCKET_PUNCH
trigger,지속/발동기,"Whenever you create a card, gain {n} Block.",1,1,regent:1,PILLAR_OF_CREATION
trigger,지속/발동기,"Whenever you create a card, gain {n} Strength.",1,1,regent:1,ARSENAL
trigger,지속/발동기,"Whenever you draw a card containing “Strike”, it is played against a random enemy.",1,1,ironclad:1,HELLRAISER
trigger,지속/발동기,"Whenever you draw a card during your turn, deal {n} damage to ALL enemies.",1,1,silent:1,SPEEDSTER
trigger,지속/발동기,"Whenever you draw a card this turn, apply {n} Poison to ALL enemies.",1,1,silent:1,CORROSIVE_WAVE
trigger,지속/발동기,"Whenever you draw an Ethereal card, draw {n} card.",1,1,necrobinder:1,PAGESTORM
trigger,지속/발동기,"Whenever you draw this card, increase its damage by {n} this combat.",1,1,regent:1,KINGLY_PUNCH
trigger,지속/발동기,"Whenever you draw this card, lose {n} Energy.",1,1,status:1,VOID
trigger,지속/발동기,"Whenever you draw this card, reduce its cost by {n}.",1,1,regent:1,KINGLY_KICK
trigger,지속/발동기,"Whenever you gain Block on your turn, other players gain half that much Block.",1,1,colorless:1,BEACON_OF_HOPE
trigger,지속/발동기,"Whenever you gain Block, deal {n} damage to a random enemy.",1,1,ironclad:1,JUGGERNAUT
trigger,지속/발동기,"Whenever you lose HP on your turn, deal {n} damage to ALL enemies.",1,1,ironclad:1,INFERNO
trigger,지속/발동기,"Whenever you lose HP on your turn, gain {n} Strength.",1,1,ironclad:1,RUPTURE
trigger,지속/발동기,"Whenever you play a Power, Channel {n} Lightning.",1,1,defect:1,STORM
trigger,지속/발동기,"Whenever you play a Power, gain {n} Energy.",1,1,defect:1,SUBROUTINE
trigger,지속/발동기,"Whenever you play a Skill, Exhaust it.",1,1,ironclad:1,CORRUPTION
trigger,지속/발동기,"Whenever you play a Soul, Summon {n}.",1,1,necrobinder:1,DEVOUR_LIFE
trigger,지속/발동기,"Whenever you play a Soul, a random enemy loses {n} HP.",1,1,necrobinder:1,HAUNT
trigger,지속/발동기,"Whenever you play a card that costs {n} Energy or more, gain {n} Block.",1,1,necrobinder:1,DANSE_MACABRE
trigger,지속/발동기,"Whenever you play a card that costs {n} Energy or more, return this to your Hand from the Discard Pile.",1,1,necrobinder:1,RIGHT_HAND_HAND
trigger,지속/발동기,"Whenever you play a card this turn, apply {n} Doom to the enemy.",1,1,necrobinder:1,OBLIVION
trigger,지속/발동기,"Whenever you play a card this turn, gain {n} Strength this turn.",1,1,regent:1,MONOLOGUE
trigger,지속/발동기,"Whenever you play a card this turn, the enemy loses {n} HP.",1,1,silent:1,STRANGLE
trigger,지속/발동기,"Whenever you play a card, deal {n} damage to a random enemy.",1,1,silent:1,SERPENT_FORM
trigger,지속/발동기,"Whenever you play a card, gain {n} Block.",1,1,silent:1,AFTERIMAGE
trigger,지속/발동기,"Whenever you play a card, gain {n} Stars.",1,1,regent:1,THE_SEALED_THRONE
trigger,지속/발동기,"Whenever you play an Attack this turn, gain {n} Block.",1,1,ironclad:1,RAGE
trigger,지속/발동기,"Whenever you play an Attack, add a random Attack into your Hand.",1,1,colorless:1,CALAMITY
trigger,지속/발동기,"Whenever you play an Ethereal card, gain {n} Block.",1,1,necrobinder:1,SPIRIT_OF_ASH
trigger,지속/발동기,"Whenever you shuffle your Draw Pile, choose a card from it to put into your Hand.",1,1,colorless:1,STRATAGEM
trigger,지속/발동기,"Whenever you spend or gain {n} Stars, deal {n} damage to ALL enemies.",1,1,regent:1,BLACK_HOLE
trigger,지속/발동기,"Whenever you spend {n} Stars, gain {n} Block for each {n} Stars spent.",1,1,regent:1,CHILD_OF_THE_STARS
