card_id,name_ko,name_en,pool,rarity,cost,type,score_low,score_baseline,score_high,score_width,confidence_score,confidence_grade,low_confidence_effects,fallback_effects,benchmark_v4,benchmark_method,benchmark_comparable,residual_low,residual_baseline,residual_high,rank_low_scenario,rank_baseline_scenario,rank_high_scenario,rank_span,rank_stability,rules,description_en
PERFECTED_STRIKE,완벽한 타격,Perfected Strike,ironclad,Common,E2,Attack,5.0,8.0,13.0,8.0,0.637,C,1,0,9.0,v3_table,True,-4.0,-1.0,4.0,35,37,37,2,0.977,atomic_fixed|damage_per_strike_card,Deal 6 damage. Deals 2 additional damage for ALL your cards containing “Strike”.
PROPHESIZE,예언,Prophesize,regent,Uncommon,E2,Skill,12.0,12.0,12.0,0.0,0.72,B,0,0,11.0,v3_table,True,1.0,1.0,1.0,7,10,31,24,0.724,atomic_fixed,Draw 6 cards.
PULL_FROM_BELOW,끌어내리기,Pull from Below,necrobinder,Uncommon,E1,Attack,2.5,5.5,25.0,22.5,0.72,C,0,0,6.5,v3_table,True,-4.0,-1.0,18.5,65,57,13,52,0.402,atomic_fixed+scaling_count,Deal 5 damage for each Ethereal card played this combat.
REANIMATE,소생,Reanimate,necrobinder,Rare,E3,Skill,21.0,21.0,21.0,0.0,0.988,A,0,0,20.0,v3_table,True,1.0,1.0,1.0,3,3,22,19,0.782,atomic_fixed|keyword_exhaust,Summon 20.
SACRIFICE,희생,Sacrifice,necrobinder,Rare,E1,Skill,-4.5,7.5,18.5,23.0,0.44,C,1,0,6.5,v3_table,True,-11.0,1.0,12.0,87,40,29,58,0.333,keyword_retain|sacrifice_osty_for_block,"If Osty is alive, he dies and you gain Block equal to double his Max HP."
SALVO,집중 포화,Salvo,colorless,Rare,E1,Attack,8.0,8.0,8.0,0.0,1.0,A,0,0,9.0,v3_table,True,-1.0,-1.0,-1.0,8,23,37,29,0.54,atomic_fixed|atomic_retain_hand,Deal 12 damage. Retain your Hand this turn.
SHINING_STRIKE,빛나는 타격,Shining Strike,regent,Uncommon,E1,Attack,6.5,7.5,9.0,2.5,0.724,B,2,0,6.5,v3_table,True,0.0,1.0,2.5,19,29,44,25,0.713,atomic_fixed|self_topdeck,Deal 8 damage. Gain 2 Stars. Put this card on top of your Draw Pile.
VEILPIERCER,장막 관통자,Veilpiercer,necrobinder,Uncommon,E1,Attack,7.5,7.5,7.5,0.0,0.907,A,0,0,6.5,v3_table,True,1.0,1.0,1.0,16,41,55,39,0.552,atomic_fixed|next_card_free,Deal 10 damage. The next Ethereal card you play costs 0 Energy.
DODGE_AND_ROLL,구르기,Dodge and Roll,silent,Common,E1,Skill,4.32,4.32,4.32,0.0,1.0,A,0,0,5.3,v3_table,True,-0.98,-0.98,-0.98,37,71,78,41,0.529,atomic_fixed|atomic_fixed+delay_next_turn,"Gain 4 Block. Next turn, gain 4 Block."
COMPILE_DRIVER,컴파일 드라이버,Compile Driver,defect,Common,E1,Attack,4.75,6.25,16.0,11.25,0.742,C,1,0,5.3,v3_table,True,-0.55,0.95,10.7,40,45,33,12,0.862,atomic_fixed|atomic_fixed+scaling_count,Deal 7 damage. Draw 1 card for each unique Orb you have.
EXPERTISE,전문성,Expertise,silent,Uncommon,E1,Skill,0.0,5.55,12.0,12.0,0.42,C,1,0,6.5,v3_table,True,-6.5,-0.95,5.5,81,55,38,43,0.506,draw_to_six,Draw cards until you have 6 in your Hand.
SKIM,걷어내기,Skim,defect,Uncommon,E1,Skill,5.55,5.55,5.55,0.0,0.72,B,0,0,6.5,v3_table,True,-0.95,-0.95,-0.95,31,54,67,36,0.586,atomic_fixed,Draw 3 cards.
TOOLS_OF_THE_TRADE,작업 도구,Tools of the Trade,silent,Rare,E1,Power,2.25,5.55,9.0,6.75,0.42,C,1,0,6.5,v3_table,True,-4.25,-0.95,2.5,60,57,52,8,0.908,atomic_fixed+recurring_turns,"At the start of your turn, draw 1 card and discard 1 card."
FTL,FTL,FTL,defect,Uncommon,E0,Attack,2.5,3.375,3.75,1.25,0.85,B,1,0,4.3,v3_table,True,-1.8,-0.925,-0.55,63,73,76,13,0.851,atomic_fixed|atomic_fixed+condition_probability,"Deal 5 damage. If you have played fewer than 3 cards this turn, draw 1 card."
CHARGE_BATTERY,배터리 충전,Charge Battery,defect,Common,E1,Skill,6.2,6.2,6.2,0.0,0.91,A,0,0,5.3,v3_table,True,0.9,0.9,0.9,25,46,62,37,0.575,atomic_fixed|atomic_fixed+delay_next_turn,"Gain 7 Block. Next turn, gain 1 Energy."
COLD_SNAP,꽃샘추위,Cold Snap,defect,Common,E1,Attack,6.2,6.2,6.2,0.0,0.855,B,0,0,5.3,v3_table,True,0.9,0.9,0.9,26,47,63,37,0.575,atomic_fixed,Deal 6 damage. Channel 1 Frost.
DEMONIC_SHIELD,악마의 방패,Demonic Shield,ironclad,Uncommon,E0,Skill,0.7,5.2,11.95,11.25,0.495,C,1,0,4.3,v3_table,True,-3.6,0.9,7.65,79,64,46,33,0.616,atomic_fixed|coop_block_equal|keyword_exhaust,Lose 1 HP. Give another player Block equal to your Block.
ICE_LANCE,얼음 창,Ice Lance,defect,Rare,E3,Attack,19.1,19.1,19.1,0.0,0.859,B,0,0,20.0,v3_table,True,-0.9,-0.9,-0.9,2,2,26,24,0.724,atomic_fixed,Deal 19 damage. Channel 3 Frost.
DEATHBRINGER,죽음 인도자,Deathbringer,necrobinder,Uncommon,E2,Skill,10.101,10.101,10.101,0.0,0.72,B,0,0,11.0,v3_table,True,-0.899,-0.899,-0.899,9,21,44,35,0.598,atomic_fixed,Apply 21 Doom and 1 Weak to ALL enemies.
BLIGHT_STRIKE,역병 타격,Blight Strike,necrobinder,Common,E1,Attack,6.16,6.16,6.16,0.0,1.0,A,0,0,5.3,v3_table,True,0.86,0.86,0.86,22,48,62,40,0.54,atomic_fixed|doom_equal_damage,Deal 8 damage. Apply Doom equal to damage dealt.
COOLHEADED,냉정함,Coolheaded,defect,Common,E1,Skill,4.45,4.45,4.45,0.0,0.72,B,0,0,5.3,v3_table,True,-0.85,-0.85,-0.85,42,67,74,32,0.632,atomic_fixed,Channel 1 Frost. Draw 1 card.
ANGER,분노,Anger,ironclad,Common,E0,Attack,2.5,3.5,5.5,3.0,0.884,B,1,0,2.7,v3_table,True,-0.2,0.8,2.8,65,81,74,16,0.814,atomic_copy_self_discard|atomic_fixed,Deal 6 damage. Add a copy of this card into your Discard Pile.
BEAM_CELL,레이저 포인터,Beam Cell,defect,Common,E0,Attack,3.5,3.5,3.5,0.0,0.84,B,0,0,2.7,v3_table,True,0.8,0.8,0.8,46,72,78,32,0.632,atomic_fixed,Deal 3 damage. Apply 1 Vulnerable.
FEAR,두려움,Fear,necrobinder,Common,E1,Attack,4.5,4.5,4.5,0.0,0.871,B,0,0,5.3,v3_table,True,-0.8,-0.8,-0.8,46,69,77,31,0.644,atomic_fixed|keyword_ethereal,Deal 7 damage. Apply 1 Vulnerable.
SUCKER_PUNCH,불의의 일격,Sucker Punch,silent,Common,E1,Attack,6.1,6.1,6.1,0.0,0.904,A,0,0,5.3,v3_table,True,0.8,0.8,0.8,16,47,63,47,0.46,atomic_fixed,Deal 8 damage. Apply 1 Weak.
ZAP,파지직,Zap,defect,Basic,E1,Skill,2.2,2.2,2.2,0.0,0.72,B,0,0,3.0,v3_table,True,-0.8,-0.8,-0.8,69,84,85,16,0.816,atomic_fixed,Channel 1 Lightning.
FIGHT_ME,덤벼라!,Fight Me!,ironclad,Uncommon,E2,Attack,11.5,11.75,12.25,0.75,0.943,A,0,0,11.0,v3_table,True,0.5,0.75,1.25,6,18,41,35,0.593,atomic_fixed|enemy_strength_gain|multi_hit_strength_synergy,Deal 5 damage twice. Gain 3 Strength. The enemy gains 1 Strength.
SHRUG_IT_OFF,흘려보내기,Shrug It Off,ironclad,Common,E1,Skill,6.05,6.05,6.05,0.0,0.942,A,0,0,5.3,v3_table,True,0.75,0.75,0.75,23,56,67,44,0.488,atomic_fixed,Gain 8 Block. Draw 1 card.
SWORD_BOOMERANG,부메랑 칼날,Sword Boomerang,ironclad,Common,E1,Attack,4.05,4.55,5.55,1.5,0.453,C,1,0,5.3,v3_table,True,-1.25,-0.75,0.25,50,71,73,23,0.733,atomic_random_target_damage|multi_hit_strength_synergy,Deal 3 damage to a random enemy 3 times.
THRASH,난타,Thrash,ironclad,Rare,E1,Attack,5.0,7.25,12.75,7.75,0.749,C,1,0,6.5,v3_table,True,-1.5,0.75,6.25,37,41,40,4,0.953,absorb_random_attack_damage|atomic_fixed|multi_hit_strength_synergy,Deal 4 damage twice. Exhaust a random Attack in your Hand and add its damage to this card.
PIERCING_WAIL,귀를 찢는 비명,Piercing Wail,silent,Common,E1,Skill,6.02,6.02,6.02,0.0,0.72,B,0,0,5.3,v3_table,True,0.72,0.72,0.72,17,49,64,47,0.46,atomic_enemy_strength_loss_turn|keyword_exhaust,ALL enemies lose 6 Strength this turn.
ACROBATICS,곡예,Acrobatics,silent,Uncommon,E1,Skill,5.8,5.8,5.8,0.0,0.743,B,0,0,6.5,v3_table,True,-0.7,-0.7,-0.7,20,54,68,48,0.448,atomic_fixed,Draw 3 cards. Discard 1 card.
BACKSTAB,배신,Backstab,silent,Uncommon,E0,Attack,5.0,5.0,5.0,0.0,0.94,A,0,0,4.3,v3_table,True,0.7,0.7,0.7,29,64,73,44,0.494,atomic_fixed|keyword_exhaust|keyword_innate,Deal 11 damage.
DAGGER_THROW,단검 투척,Dagger Throw,silent,Common,E1,Attack,6.0,6.0,6.0,0.0,0.944,A,0,0,5.3,v3_table,True,0.7,0.7,0.7,18,51,65,47,0.46,atomic_fixed,Deal 9 damage. Draw 1 card. Discard 1 card.
HEADBUTT,박치기,Headbutt,ironclad,Common,E1,Attack,6.0,6.0,6.0,0.0,0.93,A,0,0,5.3,v3_table,True,0.7,0.7,0.7,25,57,68,43,0.5,atomic_fixed|atomic_retrieve_topdeck,Deal 9 damage. Put a card from your Discard Pile on top of your Draw Pile.
POISONED_STAB,독 찌르기,Poisoned Stab,silent,Common,E1,Attack,6.0,6.0,6.0,0.0,1.0,A,0,0,5.3,v3_table,True,0.7,0.7,0.7,19,52,66,47,0.46,atomic_fixed,Deal 6 damage. Apply 3 Poison.
PUTREFY,부식,Putrefy,necrobinder,Uncommon,E1,Skill,7.2,7.2,7.2,0.0,0.72,B,0,0,6.5,v3_table,True,0.7,0.7,0.7,17,42,56,39,0.552,atomic_fixed|keyword_exhaust,Apply 2 Weak. Apply 2 Vulnerable.
RIGHT_HAND_HAND,진정한 오른팔,Right Hand Hand,necrobinder,Uncommon,E0,Attack,1.8,3.6,7.2,5.4,0.71,C,1,0,4.3,v3_table,True,-2.5,-0.7,2.9,71,76,57,19,0.782,atomic_osty_damage|self_return_on_expensive_card,"Osty deals 4 damage. Whenever you play a card that costs 2 Energy or more, return this to your Hand from the Discard Pile."
SOLAR_STRIKE,태양의 타격,Solar Strike,regent,Common,E1,Attack,6.0,6.0,6.0,0.0,0.855,B,1,0,5.3,v3_table,True,0.7,0.7,0.7,23,40,55,32,0.632,atomic_fixed,Deal 9 damage. Gain 1 Stars.
SPUR,격려,Spur,necrobinder,Uncommon,E1,Skill,5.8,5.8,5.8,0.0,0.879,B,0,0,6.5,v3_table,True,-0.7,-0.7,-0.7,26,51,64,38,0.563,atomic_fixed|keyword_retain|osty_heal,Summon 3. Osty heals 5 HP.
SUPERMASSIVE,초질량,Supermassive,regent,Uncommon,E1,Attack,4.0,5.8,17.5,13.5,0.839,C,0,0,6.5,v3_table,True,-2.5,-0.7,11.0,45,44,20,25,0.713,additional_damage_scaling|atomic_fixed,Deal 5 damage. Deals 3 additional damage for each card you created this combat.
THUNDERCLAP,천둥,Thunderclap,ironclad,Common,E1,Attack,4.6,4.6,4.6,0.0,0.72,B,0,0,5.3,v3_table,True,-0.7,-0.7,-0.7,42,70,81,39,0.547,atomic_fixed,Deal 4 damage and apply 1 Vulnerable to ALL enemies.
SCRAPE,긁어내기,Scrape,defect,Uncommon,E1,Attack,3.5,5.825,9.05,5.55,0.682,C,1,0,6.5,v3_table,True,-3.0,-0.675,2.55,47,50,49,3,0.966,atomic_fixed|discard_scrape_misses,Deal 7 damage. Draw 4 cards. Discard all cards drawn this way that do not cost 0 Energy.
ASTRAL_PULSE,별의 파동,Astral Pulse,regent,Common,E0+S3,Attack,1.8,2.05,2.55,0.75,0.747,B,1,0,2.7,energy_table_star_cost_separated,True,-0.9,-0.65,-0.15,74,82,82,8,0.908,atomic_fixed|cost_star_spend|multi_hit_strength_synergy,Deal 6 damage to ALL enemies twice.
BLOODLETTING,사혈,Bloodletting,ironclad,Common,E0,Skill,3.35,3.35,3.35,0.0,0.789,B,0,0,2.7,v3_table,True,0.65,0.65,0.65,54,82,85,31,0.64,atomic_fixed,Lose 3 HP. Gain 2 Energy.
FEED,포식,Feed,ironclad,Rare,E1,Attack,4.0,7.15,8.5,4.5,0.77,B,1,0,6.5,v3_table,True,-2.5,0.65,2.0,52,42,54,12,0.86,atomic_fixed|fatal_max_hp_gain|keyword_exhaust,"Deal 10 damage. If Fatal, raise your Max HP by 3."
HIGH_FIVE,하이파이브,High Five,necrobinder,Uncommon,E2,Attack,11.635,11.635,11.635,0.0,0.72,B,0,0,11.0,v3_table,True,0.635,0.635,0.635,6,14,41,35,0.598,osty_damage_debuff,Osty deals 11 damage and applies 2 Vulnerable to ALL enemies.
BIG_BANG,빅뱅,Big Bang,regent,Rare,E0,Skill,5.9,5.9,5.9,0.0,0.663,C,1,0,6.5,v3_table,True,-0.6,-0.6,-0.6,25,41,56,31,0.644,atomic_fixed|keyword_exhaust,Draw 1 card. Gain 1 Energy. Gain 1 Stars. Forge 5.
BLADE_DANCE,검무,Blade Dance,silent,Common,E1,Skill,4.7,4.7,4.7,0.0,0.958,A,0,0,5.3,v3_table,True,-0.6,-0.6,-0.6,34,69,77,43,0.506,atomic_fixed|keyword_exhaust,Add 3 Shivs into your Hand.
DEFY,반항,Defy,necrobinder,Common,E1,Skill,4.7,4.7,4.7,0.0,0.87,B,0,0,5.3,v3_table,True,-0.6,-0.6,-0.6,41,65,74,33,0.621,atomic_fixed|keyword_ethereal,Gain 6 Block. Apply 1 Weak.
FINESSE,능숙,Finesse,colorless,Uncommon,E0,Skill,3.65,3.65,3.65,0.0,0.904,A,0,0,4.25,v3_table,True,-0.6,-0.6,-0.6,34,55,57,23,0.635,atomic_fixed,Gain 4 Block. Draw 1 card.
PREP_TIME,준비 시간,Prep Time,colorless,Uncommon,E1,Power,3.0,7.4,12.0,9.0,0.42,C,1,0,6.8,v3_table,True,-3.8,0.6,5.2,41,25,31,16,0.746,atomic_fixed+recurring_turns,"At the start of your turn, gain 4 Vigor."
TRUE_GRIT,진정한 끈기,True Grit,ironclad,Common,E1,Skill,4.7,4.7,4.7,0.0,0.938,A,1,0,5.3,v3_table,True,-0.6,-0.6,-0.6,41,69,80,39,0.547,atomic_fixed|atomic_random_exhaust,Gain 7 Block. Exhaust 1 card at random.
CONFLAGRATION,대화재,Conflagration,ironclad,Rare,E1,Attack,5.2,5.95,7.45,2.25,0.965,B,0,0,6.5,v3_table,True,-1.3,-0.55,0.95,30,59,58,29,0.663,atomic_fixed|multi_hit_strength_synergy,Deal 2 damage to ALL enemies 4 times.
MELANCHOLY,비애,Melancholy,necrobinder,Uncommon,E3,Skill,10.3,16.55,52.8,42.5,0.839,C,0,0,16.0,v3_table,True,-5.7,0.55,36.8,7,6,2,5,0.943,atomic_fixed|cost_reduction,Gain 13 Block. Reduce this card's cost by 1 Energy whenever ANYONE dies.
SCOURGE,징벌,Scourge,necrobinder,Common,E1,Skill,4.76,4.76,4.76,0.0,0.926,A,0,0,5.3,v3_table,True,-0.54,-0.54,-0.54,40,64,73,33,0.621,atomic_fixed,Apply 13 Doom. Draw 1 card.
INFINITE_BLADES,무한의 검날,Infinite Blades,silent,Uncommon,E1,Power,2.85,7.03,11.4,8.55,0.42,C,1,0,6.5,v3_table,True,-3.65,0.53,4.9,54,35,40,19,0.782,atomic_fixed+recurring_turns,"At the start of your turn, add 1 Shiv into your Hand."
WROUGHT_IN_WAR,전장의 생존자,Wrought in War,regent,Common,E1,Attack,5.81,5.81,5.81,0.0,0.889,B,0,0,5.3,v3_table,True,0.51,0.51,0.51,26,42,57,31,0.644,atomic_fixed,Deal 7 damage. Forge 7.
ACCELERANT,촉진제,Accelerant,silent,Rare,E1,Power,2.0,6.0,15.0,13.0,0.42,C,1,0,6.5,v3_table,True,-4.5,-0.5,8.5,61,50,28,33,0.621,extra_poison_trigger,Poison is triggered 1 additional time.
BELIEVE_IN_YOU,너만 믿는다,Believe in You,colorless,Uncommon,E0,Skill,3.75,3.75,3.75,0.0,0.72,B,0,0,4.25,v3_table,True,-0.5,-0.5,-0.5,32,53,55,23,0.635,coop_energy,Another player gains 2 Energy.
BLOOD_WALL,피의 벽,Blood Wall,ironclad,Common,E2,Skill,8.5,8.5,8.5,0.0,1.0,A,0,0,9.0,v3_table,True,-0.5,-0.5,-0.5,13,28,53,40,0.535,atomic_fixed,Lose 2 HP. Gain 16 Block.
BULK_UP,증강,Bulk Up,defect,Uncommon,E2,Power,10.5,10.5,10.5,0.0,1.0,A,0,0,11.0,v3_table,True,-0.5,-0.5,-0.5,8,21,45,37,0.575,atomic_fixed|atomic_orb_slot_loss,Lose 1 Orb Slot. Gain 2 Strength. Gain 2 Dexterity.
BULWARK,보루,Bulwark,regent,Uncommon,E2,Skill,10.5,10.5,10.5,0.0,0.912,A,0,0,11.0,v3_table,True,-0.5,-0.5,-0.5,11,16,34,23,0.736,atomic_fixed,Gain 12 Block. Forge 10.
CELESTIAL_MIGHT,천상의 권능,Celestial Might,regent,Common,E2,Attack,9.0,9.5,10.5,1.5,0.985,B,0,0,9.0,v3_table,True,0.0,0.5,1.5,13,18,35,22,0.747,atomic_fixed|multi_hit_strength_synergy,Deal 6 damage 3 times.
CINDER,잿불,Cinder,ironclad,Common,E2,Attack,9.5,9.5,9.5,0.0,0.969,A,1,0,9.0,v3_table,True,0.5,0.5,0.5,10,25,51,41,0.523,atomic_fixed|atomic_random_exhaust,Deal 18 damage. Exhaust 1 card at random.
CLOAK_OF_STARS,별의 망토,Cloak of Stars,regent,Common,E0+S1,Skill,2.2,2.2,2.2,0.0,0.813,B,1,0,2.7,energy_table_star_cost_separated,True,-0.5,-0.5,-0.5,67,81,84,17,0.805,atomic_fixed|cost_star_spend,Gain 7 Block.
DEVASTATE,초토화,Devastate,regent,Uncommon,E1+S4,Attack,7.0,7.0,7.0,0.0,0.798,B,1,0,6.5,energy_table_star_cost_separated,True,0.5,0.5,0.5,18,30,49,31,0.644,atomic_fixed|cost_star_spend,Deal 30 damage.
FLASH_OF_STEEL,강철의 섬광,Flash of Steel,colorless,Uncommon,E0,Attack,3.75,3.75,3.75,0.0,0.907,A,0,0,4.25,v3_table,True,-0.5,-0.5,-0.5,33,54,56,23,0.635,atomic_fixed,Deal 5 damage. Draw 1 card.
FUSION,융합,Fusion,defect,Uncommon,E1,Skill,6.0,6.0,6.0,0.0,0.72,B,0,0,6.5,v3_table,True,-0.5,-0.5,-0.5,27,49,64,37,0.575,atomic_fixed|keyword_exhaust,Channel 1 Plasma.
GRAVE_WARDEN,무덤지기,Grave Warden,necrobinder,Common,E1,Skill,5.8,5.8,5.8,0.0,0.952,A,0,0,5.3,v3_table,True,0.5,0.5,0.5,25,50,63,38,0.563,atomic_fixed,Gain 8 Block. Add a Soul into your Draw Pile.
GUNK_UP,틀어막기,Gunk Up,defect,Common,E1,Attack,5.3,5.8,6.8,1.5,0.981,B,0,0,5.3,v3_table,True,0.0,0.5,1.5,35,51,57,22,0.747,atomic_fixed|multi_hit_strength_synergy,Deal 4 damage 3 times. Add a Slimed into your Discard Pile.
HEGEMONY,패권,Hegemony,regent,Uncommon,E2,Attack,11.5,11.5,11.5,0.0,0.903,A,0,0,11.0,v3_table,True,0.5,0.5,0.5,8,11,32,24,0.724,atomic_fixed|atomic_fixed+delay_next_turn,"Deal 15 damage. Next turn, gain 2 Energy."
MAKE_IT_SO,그렇게 하라,Make It So,regent,Rare,E0,Attack,3.0,6.0,9.0,6.0,0.71,C,1,0,6.5,v3_table,True,-3.5,-0.5,2.5,54,38,43,16,0.816,atomic_fixed|self_return_skill_threshold,"Deal 6 damage. Every 3 Skills you play in a turn, put this into your Hand."
PARRY,쳐내기,Parry,regent,Uncommon,E1,Power,6.0,6.0,6.0,0.0,0.72,B,0,0,6.5,v3_table,True,-0.5,-0.5,-0.5,22,39,54,32,0.632,blade_gain_block,Sovereign Blade now gains 10 Block.
PATTER,별무리,Patter,regent,Common,E1,Skill,5.8,5.8,5.8,0.0,0.952,A,0,0,5.3,v3_table,True,0.5,0.5,0.5,27,43,58,31,0.644,atomic_fixed,Gain 8 Block. Gain 2 Vigor.
PRIMAL_FORCE,원시의 힘,Primal Force,ironclad,Rare,E0,Skill,2.0,6.0,12.0,10.0,0.42,C,1,0,6.5,v3_table,True,-4.5,-0.5,5.5,72,58,44,28,0.674,bulk_transform,Transform all Attacks in your Hand into Giant Rock.
RAMPAGE,광란,Rampage,ironclad,Uncommon,E1,Attack,4.5,7.0,12.0,7.5,0.793,C,1,0,6.5,v3_table,True,-2.0,0.5,5.5,45,43,45,2,0.977,atomic_fixed|self_damage_growth_combat,Deal 9 damage. Increase this card's damage by 5 this combat.
REAP,수확,Reap,necrobinder,Common,E3,Attack,14.0,14.0,14.0,0.0,0.99,A,0,0,13.5,v3_table,True,0.5,0.5,0.5,4,9,40,36,0.586,atomic_fixed|keyword_retain,Deal 27 damage.
REND,쥐어뜯기,Rend,colorless,Rare,E2,Attack,10.0,17.5,25.0,15.0,0.669,C,1,0,18.0,v3_table,True,-8.0,-0.5,7.0,6,3,7,4,0.937,atomic_fixed|damage_per_unique_debuff,Deal 15 damage. Deals 5 additional damage for each unique debuff on the enemy.
SHADOWMELD,그림자 은신,Shadowmeld,silent,Rare,E1,Skill,1.8,6.0,15.0,13.2,0.42,C,1,0,6.5,v3_table,True,-4.7,-0.5,8.5,67,53,30,37,0.575,double_block_gain_turn,Double your Block gain this turn.
CONQUEROR,정복자,Conqueror,regent,Uncommon,E1,Skill,3.49,6.99,15.99,12.5,0.462,C,1,0,6.5,v3_table,True,-3.01,0.49,9.49,48,31,22,26,0.701,atomic_fixed|double_damage_window,Forge 3. Sovereign Blade deals double damage to the enemy this turn.
INVOKE,부름,Invoke,necrobinder,Common,E1,Skill,5.76,5.76,5.76,0.0,0.72,B,0,0,5.3,v3_table,True,0.46,0.46,0.46,27,52,65,38,0.563,atomic_fixed+delay_next_turn,"Next turn, Summon 2 and gain 2 Energy."
MASTER_OF_STRATEGY,전략의 천재,Master of Strategy,colorless,Rare,E0,Skill,4.55,4.55,4.55,0.0,0.72,B,0,0,5.0,v3_table,True,-0.45,-0.45,-0.45,26,47,52,26,0.587,atomic_fixed|keyword_exhaust,Draw 3 cards.
PHOTON_CUT,광자 베기,Photon Cut,regent,Common,E1,Attack,5.75,5.75,5.75,0.0,0.927,A,0,0,5.3,v3_table,True,0.45,0.45,0.45,28,45,59,31,0.644,atomic_fixed|atomic_hand_to_topdeck,Deal 10 damage. Draw 1 card. Put 1 card from your Hand on top of your Draw Pile.
POMMEL_STRIKE,폼멜 타격,Pommel Strike,ironclad,Common,E1,Attack,5.75,5.75,5.75,0.0,0.939,A,0,0,5.3,v3_table,True,0.45,0.45,0.45,26,60,69,43,0.5,atomic_fixed,Deal 9 damage. Draw 1 card.
CRUSH_UNDER,지면 파쇄,Crush Under,regent,Common,E1,Attack,5.72,5.72,5.72,0.0,0.943,A,0,0,5.3,v3_table,True,0.42,0.42,0.42,29,46,60,31,0.644,atomic_enemy_strength_loss_turn|atomic_fixed,Deal 7 damage to ALL enemies. All enemies lose 1 Strength this turn.
BALL_LIGHTNING,번개 구체,Ball Lightning,defect,Common,E1,Attack,5.7,5.7,5.7,0.0,0.892,B,0,0,5.3,v3_table,True,0.4,0.4,0.4,28,52,65,37,0.575,atomic_fixed,Deal 7 damage. Channel 1 Lightning.
FASTEN,고정시키기,Fasten,colorless,Uncommon,E1,Power,2.4,7.2,16.8,14.4,0.42,C,1,0,6.8,v3_table,True,-4.4,0.4,10.0,43,26,17,26,0.587,defend_block_aura,Gain an additional 4 Block from Defend cards.
KNOW_THY_PLACE,네 주제를 알라,Know Thy Place,regent,Common,E0,Skill,3.1,3.1,3.1,0.0,0.72,B,0,0,2.7,v3_table,True,0.4,0.4,0.4,51,67,74,23,0.736,atomic_fixed|keyword_exhaust,Apply 1 Weak. Apply 1 Vulnerable.
PARTICLE_WALL,입자 벽,Particle Wall,regent,Uncommon,E0+S2,Skill,2.4,3.9,6.4,4.0,0.683,C,2,0,4.3,energy_table_star_cost_separated,True,-1.9,-0.4,2.1,65,63,51,14,0.839,atomic_fixed|cost_star_spend|self_return_hand,Gain 9 Block. Return this card to your Hand.
PULL_AGGRO,시선 유도,Pull Aggro,necrobinder,Common,E2,Skill,8.6,8.6,8.6,0.0,1.0,A,0,0,9.0,v3_table,True,-0.4,-0.4,-0.4,13,34,52,39,0.552,atomic_fixed,Summon 4. Gain 7 Block.
SECOND_WIND,기사회생,Second Wind,ironclad,Uncommon,E1,Skill,0.0,6.1,33.0,33.0,0.665,C,1,0,6.5,v3_table,True,-6.5,-0.4,26.5,85,55,7,78,0.093,atomic_fixed+scaling_count|exhaust_non_attacks,Exhaust all non-Attack cards in your Hand. Gain 5 Block for each card Exhausted.
SOW,파종,Sow,necrobinder,Common,E1,Attack,5.7,5.7,5.7,0.0,0.975,A,0,0,5.3,v3_table,True,0.4,0.4,0.4,28,53,66,38,0.563,atomic_fixed|keyword_retain,Deal 8 damage to ALL enemies.
THE_HUNT,사냥,The Hunt,silent,Rare,E1,Attack,4.0,6.1,10.0,6.0,0.815,C,1,0,6.5,v3_table,True,-2.5,-0.4,3.5,41,48,48,7,0.92,atomic_fixed|keyword_exhaust|meta_card_reward,"Deal 10 damage. If Fatal, gain an additional card reward."
UPPERCUT,어퍼컷,Uppercut,ironclad,Uncommon,E2,Attack,10.6,10.6,10.6,0.0,0.892,B,0,0,11.0,v3_table,True,-0.4,-0.4,-0.4,7,22,48,41,0.523,atomic_fixed,Deal 13 damage. Apply 1 Weak. Apply 1 Vulnerable.
FURNACE,용광로,Furnace,regent,Uncommon,E1,Power,2.475,6.105,9.9,7.425,0.42,C,1,0,6.5,v3_table,True,-4.025,-0.395,3.4,64,37,39,27,0.69,atomic_fixed+recurring_turns,"At the start of your turn, Forge 5."
SENTRY_MODE,경계 태세,Sentry Mode,necrobinder,Rare,E2,Power,3.5,16.65,27.0,23.5,0.42,C,1,0,17.0,v3_table,True,-13.5,-0.35,10.0,54,5,10,49,0.437,recurring_sweeping_gaze,"At the start of your turn, add 1 Sweeping Gaze into your Hand."
REFINE_BLADE,검날 개선,Refine Blade,regent,Common,E1,Skill,4.97,4.97,4.97,0.0,0.72,B,0,0,5.3,v3_table,True,-0.33,-0.33,-0.33,40,57,69,29,0.667,atomic_fixed|atomic_fixed+delay_next_turn,"Forge 9. Next turn, gain 1 Energy."
BLACK_HOLE,블랙홀,Black Hole,regent,Uncommon,E1,Power,1.95,6.825,35.1,33.15,0.42,C,1,0,6.5,v3_table,True,-4.55,0.325,28.6,71,32,4,67,0.23,atomic_fixed+event_triggers,"Whenever you spend or gain 1 Stars, deal 3 damage to ALL enemies."
AFTERLIFE,내세,Afterlife,necrobinder,Common,E1,Skill,5.6,5.6,5.6,0.0,0.963,A,0,0,5.3,v3_table,True,0.3,0.3,0.3,29,54,68,39,0.552,atomic_fixed|keyword_exhaust,Summon 6.
